id,weight,age,height,size
23958,54,36.0,167.64,M
23959,58,57.0,167.64,M
23960,58,35.0,162.56,M
23961,64,36.0,167.64,XXXL
23962,77,25.0,162.56,XXXL
23963,52,28.0,165.1,XXS
23964,61,38.0,165.1,XL
23965,53,32.0,157.48,M
23966,49,38.0,165.1,M
23967,68,28.0,160.02,XL
23968,54,36.0,172.72,M
23969,63,26.0,167.64,M
23970,54,32.0,177.8,XXS
23971,61,29.0,162.56,L
23972,58,40.0,167.64,L
23973,52,30.0,162.56,XXS
23974,47,28.0,154.94,S
23975,61,27.0,177.8,L
23976,81,35.0,162.56,XXXL
23977,61,36.0,175.26,L
23978,65,37.0,175.26,M
23979,68,45.0,180.34,XL
23980,65,37.0,162.56,XL
23981,86,24.0,182.88,XXXL
23982,78,40.0,160.02,XL
23983,54,34.0,170.18,S
23984,49,34.0,157.48,XXS
23985,70,31.0,167.64,XL
23986,65,32.0,170.18,XL
23987,68,42.0,170.18,XL
23988,86,27.0,162.56,XXXL
23989,68,34.0,175.26,XL
23990,52,32.0,165.1,M
23991,58,23.0,160.02,S
23992,54,27.0,157.48,XL
23993,58,27.0,170.18,M
23994,70,53.0,160.02,XXXL
23995,58,60.0,162.56,M
23996,61,23.0,160.02,M
23997,54,39.0,157.48,S
23998,64,51.0,172.72,XL
23999,49,26.0,167.64,XXS
24000,74,26.0,167.64,XXXL
24001,70,33.0,165.1,XXXL
24002,72,38.0,172.72,XL
24003,52,34.0,160.02,S
24004,60,35.0,162.56,M
24005,61,30.0,162.56,M
24006,48,29.0,152.4,XXS
24007,47,33.0,160.02,S
24008,65,28.0,170.18,XL
24009,58,37.0,170.18,XL
24010,58,21.0,167.64,M
24011,54,34.0,157.48,M
24012,61,25.0,165.1,L
24013,54,29.0,170.18,S
24014,50,27.0,157.48,S
24015,45,24.0,162.56,S
24016,63,28.0,180.34,XL
24017,68,31.0,167.64,XL
24018,63,30.0,167.64,XL
24019,58,30.0,157.48,S
24020,65,29.0,167.64,XL
24021,70,31.0,170.18,M
24022,52,28.0,154.94,M
24023,95,29.0,172.72,XXXL
24024,57,31.0,162.56,L
24025,53,30.0,172.72,XXS
24026,56,27.0,157.48,S
24027,72,33.0,167.64,XL
24028,50,52.0,154.94,M
24029,65,27.0,162.56,L
24030,72,33.0,167.64,XL
24031,61,33.0,170.18,M
24032,54,33.0,165.1,XXS
24033,49,45.0,157.48,S
24034,62,30.0,167.64,XL
24035,56,37.0,154.94,S
24036,61,28.0,160.02,L
24037,61,29.0,172.72,M
24038,56,30.0,162.56,M
24039,65,35.0,165.1,XL
24040,63,24.0,160.02,L
24041,58,43.0,157.48,M
24042,72,23.0,152.4,XXXL
24043,56,27.0,160.02,M
24044,58,53.0,162.56,L
24045,61,25.0,162.56,M
24046,58,29.0,160.02,L
24047,56,34.0,170.18,M
24048,63,25.0,165.1,L
24049,63,30.0,170.18,XL
24050,48,45.0,154.94,S
24051,54,38.0,162.56,S
24052,53,30.0,165.1,M
24053,79,25.0,157.48,XXXL
24054,48,26.0,157.48,XXS
24055,47,36.0,157.48,XXS
24056,58,24.0,167.64,M
24057,81,34.0,167.64,XXXL
24058,54,31.0,162.56,S
24059,56,30.0,167.64,M
24060,72,32.0,165.1,XL
24061,58,26.0,154.94,L
24062,54,35.0,167.64,L
24063,59,33.0,162.56,L
24064,68,31.0,167.64,XL
24065,62,44.0,162.56,XL
24066,61,30.0,167.64,S
24067,63,33.0,167.64,XL
24068,47,35.0,160.02,S
24069,46,36.0,152.4,M
24070,56,62.0,162.56,L
24071,61,35.0,172.72,M
24072,49,34.0,157.48,XXS
24073,59,27.0,167.64,XL
24074,65,41.0,170.18,XL
24075,59,31.0,170.18,M
24076,54,27.0,157.48,S
24077,49,31.0,154.94,S
24078,66,31.0,172.72,XL
24079,65,25.0,157.48,L
24080,63,31.0,175.26,M
24081,63,53.0,177.8,M
24082,56,37.0,165.1,M
24083,53,50.0,165.1,S
24084,58,28.0,154.94,XL
24085,47,29.0,157.48,XXS
24086,77,34.0,172.72,XXXL
24087,61,26.0,160.02,M
24088,83,36.0,160.02,XXXL
24089,58,29.0,157.48,M
24090,52,30.0,162.56,S
24091,73,34.0,162.56,L
24092,77,48.0,177.8,XL
24093,54,30.0,167.64,M
24094,52,38.0,160.02,S
24095,52,27.0,157.48,XXS
24096,58,57.0,172.72,M
24097,74,29.0,170.18,XL
24098,86,34.0,170.18,XXXL
24099,53,27.0,160.02,M
24100,65,31.0,167.64,XL
24101,63,33.0,170.18,S
24102,52,32.0,167.64,S
24103,54,26.0,170.18,S
24104,65,33.0,160.02,XL
24105,61,45.0,167.64,XXXL
24106,61,40.0,162.56,XL
24107,61,26.0,162.56,M
24108,74,49.0,170.18,XXXL
24109,56,39.0,165.1,S
24110,62,45.0,167.64,L
24111,63,39.0,170.18,XXXL
24112,68,39.0,162.56,XXXL
24113,63,31.0,162.56,M
24114,57,29.0,170.18,M
24115,48,26.0,149.86,XXS
24116,83,22.0,177.8,XL
24117,49,35.0,157.48,S
24118,59,40.0,160.02,XL
24119,45,28.0,152.4,L
24120,61,30.0,160.02,L
24121,58,27.0,157.48,M
24122,52,35.0,157.48,S
24123,61,32.0,170.18,M
24124,45,24.0,162.56,XXS
24125,52,32.0,160.02,XXS
24126,61,30.0,162.56,M
24127,74,39.0,167.64,XL
24128,58,28.0,165.1,XL
24129,63,42.0,170.18,M
24130,62,46.0,165.1,XL
24131,58,44.0,170.18,M
24132,58,39.0,170.18,M
24133,74,38.0,172.72,XL
24134,81,35.0,167.64,XXXL
24135,72,41.0,170.18,XXXL
24136,49,32.0,154.94,XXS
24137,63,57.0,175.26,XXXL
24138,86,36.0,162.56,XXXL
24139,59,72.0,167.64,L
24140,61,47.0,157.48,XXXL
24141,58,28.0,165.1,XL
24142,56,54.0,154.94,M
24143,106,39.0,175.26,XXXL
24144,58,29.0,157.48,M
24145,70,36.0,170.18,XXXL
24146,52,27.0,165.1,S
24147,62,36.0,167.64,M
24148,61,35.0,175.26,S
24149,61,31.0,157.48,XL
24150,54,29.0,154.94,XXS
24151,63,41.0,162.56,L
24152,72,30.0,170.18,XL
24153,62,57.0,172.72,L
24154,54,48.0,160.02,L
24155,49,34.0,160.02,XXS
24156,63,29.0,170.18,M
24157,58,29.0,180.34,M
24158,58,41.0,172.72,M
24159,58,31.0,170.18,M
24160,50,33.0,152.4,S
24161,56,33.0,162.56,M
24162,63,28.0,157.48,M
24163,66,35.0,160.02,XL
24164,61,37.0,162.56,XL
24165,57,30.0,170.18,M
24166,68,43.0,170.18,XL
24167,61,27.0,,L
24168,64,35.0,167.64,L
24169,49,26.0,162.56,XXS
24170,57,28.0,162.56,S
24171,58,31.0,165.1,M
24172,82,27.0,165.1,XXXL
24173,62,42.0,170.18,XL
24174,63,36.0,160.02,M
24175,65,32.0,162.56,XL
24176,63,17.0,170.18,XL
24177,65,32.0,165.1,M
24178,58,31.0,170.18,M
24179,63,29.0,162.56,XL
24180,50,35.0,160.02,XXS
24181,54,39.0,157.48,S
24182,72,28.0,177.8,XXXL
24183,46,45.0,147.32,XXS
24184,52,39.0,165.1,S
24185,68,42.0,162.56,XL
24186,58,29.0,157.48,M
24187,63,41.0,170.18,M
24188,71,40.0,177.8,XL
24189,61,30.0,165.1,M
24190,58,33.0,162.56,L
24191,56,23.0,170.18,M
24192,49,27.0,160.02,XXS
24193,54,30.0,170.18,M
24194,65,32.0,165.1,XL
24195,54,38.0,157.48,M
24196,54,37.0,154.94,XL
24197,56,29.0,160.02,M
24198,55,37.0,160.02,M
24199,65,35.0,165.1,L
24200,56,31.0,157.48,S
24201,58,32.0,170.18,S
24202,71,50.0,182.88,XXXL
24203,55,32.0,165.1,S
24204,58,28.0,160.02,S
24205,58,29.0,157.48,M
24206,62,31.0,162.56,XL
24207,51,36.0,160.02,XXS
24208,65,29.0,165.1,XL
24209,79,32.0,170.18,XXXL
24210,70,54.0,172.72,XXXL
24211,58,48.0,167.64,M
24212,53,28.0,157.48,S
24213,56,34.0,157.48,L
24214,70,35.0,157.48,XL
24215,58,45.0,172.72,M
24216,71,26.0,162.56,XL
24217,63,29.0,162.56,XL
24218,55,26.0,170.18,S
24219,77,26.0,162.56,L
24220,70,23.0,180.34,XL
24221,90,33.0,182.88,XXXL
24222,47,27.0,160.02,XXS
24223,61,38.0,172.72,L
24224,117,33.0,170.18,XXXL
24225,58,38.0,160.02,M
24226,56,30.0,160.02,XXS
24227,54,27.0,162.56,S
24228,83,30.0,182.88,XL
24229,70,31.0,180.34,XXXL
24230,70,28.0,167.64,XL
24231,68,35.0,167.64,XL
24232,68,43.0,177.8,XL
24233,65,28.0,172.72,L
24234,57,59.0,162.56,M
24235,79,25.0,172.72,XXXL
24236,56,30.0,170.18,M
24237,56,31.0,154.94,L
24238,52,38.0,162.56,XXS
24239,48,38.0,162.56,M
24240,56,51.0,157.48,M
24241,62,42.0,177.8,L
24242,74,32.0,162.56,XXXL
24243,65,31.0,165.1,M
24244,79,38.0,165.1,XXXL
24245,90,31.0,162.56,XXXL
24246,63,39.0,172.72,L
24247,65,29.0,172.72,XL
24248,70,40.0,175.26,XL
24249,61,54.0,177.8,XXXL
24250,68,22.0,167.64,XL
24251,97,38.0,170.18,XXXL
24252,61,31.0,170.18,L
24253,66,39.0,167.64,XXXL
24254,63,37.0,162.56,L
24255,68,39.0,167.64,XL
24256,90,40.0,177.8,XXXL
24257,61,38.0,170.18,L
24258,61,33.0,167.64,L
24259,61,33.0,162.56,M
24260,49,49.0,170.18,S
24261,53,33.0,152.4,M
24262,68,36.0,167.64,XXXL
24263,65,24.0,165.1,XL
24264,55,26.0,170.18,XXS
24265,65,32.0,165.1,L
24266,61,32.0,157.48,L
24267,49,43.0,170.18,XXS
24268,50,34.0,162.56,XXS
24269,70,59.0,172.72,XXXL
24270,77,35.0,177.8,XXXL
24271,58,41.0,162.56,M
24272,65,37.0,162.56,XL
24273,74,30.0,177.8,XL
24274,54,30.0,165.1,XXS
24275,53,53.0,162.56,XL
24276,55,31.0,160.02,M
24277,70,33.0,162.56,XXXL
24278,68,31.0,167.64,XXXL
24279,61,41.0,167.64,M
24280,54,26.0,160.02,M
24281,79,42.0,165.1,XXXL
24282,48,40.0,154.94,S
24283,54,29.0,157.48,S
24284,68,28.0,165.1,XXXL
24285,58,50.0,162.56,M
24286,49,30.0,160.02,S
24287,56,31.0,170.18,S
24288,65,35.0,167.64,XL
24289,90,33.0,167.64,XXXL
24290,54,46.0,165.1,S
24291,72,31.0,167.64,XL
24292,54,26.0,162.56,L
24293,74,35.0,167.64,XL
24294,56,28.0,175.26,M
24295,56,49.0,167.64,M
24296,62,37.0,162.56,XL
24297,104,34.0,157.48,XXXL
24298,54,55.0,162.56,S
24299,66,30.0,162.56,XL
24300,47,41.0,157.48,M
24301,61,40.0,175.26,M
24302,49,30.0,157.48,XXS
24303,47,29.0,152.4,XXS
24304,58,26.0,170.18,M
24305,61,43.0,165.1,XL
24306,76,34.0,149.86,XXXL
24307,53,35.0,157.48,M
24308,58,30.0,167.64,S
24309,58,29.0,167.64,XL
24310,56,28.0,170.18,S
24311,74,31.0,172.72,XL
24312,61,58.0,162.56,XL
24313,70,38.0,180.34,XXXL
24314,60,39.0,165.1,L
24315,56,36.0,162.56,M
24316,58,29.0,154.94,M
24317,54,26.0,152.4,M
24318,52,29.0,162.56,M
24319,50,30.0,,XXS
24320,56,32.0,160.02,M
24321,57,33.0,172.72,S
24322,74,38.0,175.26,XXXL
24323,61,37.0,167.64,XL
24324,58,57.0,167.64,XL
24325,53,35.0,172.72,XXS
24326,61,36.0,177.8,M
24327,68,36.0,165.1,XXXL
24328,52,32.0,170.18,M
24329,56,29.0,162.56,M
24330,104,35.0,167.64,XXXL
24331,54,37.0,172.72,S
24332,65,33.0,165.1,XL
24333,56,37.0,165.1,M
24334,62,48.0,165.1,XL
24335,67,33.0,170.18,XL
24336,70,26.0,170.18,L
24337,62,45.0,165.1,M
24338,57,28.0,167.64,M
24339,52,28.0,162.56,XXS
24340,63,36.0,170.18,XL
24341,72,30.0,162.56,XL
24342,63,29.0,152.4,XL
24343,70,44.0,162.56,XXXL
24344,58,26.0,170.18,L
24345,68,35.0,175.26,L
24346,52,32.0,165.1,S
24347,68,31.0,152.4,XXXL
24348,54,31.0,162.56,S
24349,70,31.0,165.1,L
24350,64,23.0,175.26,M
24351,53,27.0,160.02,S
24352,61,39.0,165.1,M
24353,63,25.0,170.18,L
24354,63,30.0,170.18,M
24355,65,50.0,165.1,XXXL
24356,64,39.0,160.02,L
24357,95,24.0,175.26,XXXL
24358,56,52.0,157.48,M
24359,54,39.0,157.48,S
24360,63,33.0,167.64,L
24361,77,33.0,160.02,XXXL
24362,67,25.0,162.56,L
24363,53,25.0,154.94,XXS
24364,52,27.0,157.48,XXS
24365,58,42.0,165.1,M
24366,61,34.0,157.48,M
24367,61,33.0,170.18,L
24368,68,44.0,160.02,XXXL
24369,91,29.0,170.18,XXXL
24370,81,31.0,157.48,XXXL
24371,77,37.0,177.8,XL
24372,56,27.0,162.56,S
24373,58,33.0,165.1,M
24374,61,32.0,175.26,L
24375,72,35.0,162.56,XL
24376,63,37.0,170.18,L
24377,61,31.0,157.48,XL
24378,65,31.0,175.26,L
24379,53,29.0,160.02,S
24380,56,31.0,165.1,L
24381,68,29.0,167.64,XL
24382,65,29.0,157.48,XL
24383,64,30.0,175.26,M
24384,70,57.0,167.64,XXXL
24385,48,47.0,162.56,XXS
24386,52,31.0,162.56,XXS
24387,57,38.0,162.56,M
24388,70,36.0,170.18,XL
24389,59,32.0,162.56,L
24390,65,32.0,162.56,M
24391,61,43.0,160.02,M
24392,58,35.0,177.8,M
24393,65,42.0,170.18,XXXL
24394,56,43.0,172.72,L
24395,58,32.0,170.18,S
24396,63,31.0,165.1,M
24397,68,48.0,160.02,XXXL
24398,77,19.0,175.26,XXXL
24399,56,47.0,162.56,M
24400,61,34.0,172.72,M
24401,54,28.0,160.02,M
24402,43,22.0,160.02,XXS
24403,66,32.0,167.64,XL
24404,65,57.0,154.94,XL
24405,63,42.0,165.1,XXXL
24406,61,44.0,170.18,L
24407,70,26.0,175.26,XXXL
24408,70,32.0,162.56,XL
24409,62,49.0,170.18,L
24410,58,44.0,162.56,L
24411,66,33.0,167.64,XXXL
24412,58,45.0,162.56,S
24413,56,43.0,162.56,M
24414,83,32.0,177.8,XXXL
24415,61,31.0,160.02,XL
24416,61,30.0,170.18,XL
24417,52,31.0,160.02,XXS
24418,74,40.0,170.18,XXXL
24419,74,38.0,165.1,XXXL
24420,53,32.0,165.1,S
24421,65,46.0,157.48,L
24422,52,50.0,167.64,S
24423,49,47.0,162.56,S
24424,58,31.0,172.72,M
24425,52,27.0,172.72,S
24426,45,27.0,157.48,M
24427,54,44.0,160.02,M
24428,97,32.0,172.72,XXXL
24429,75,34.0,177.8,XXXL
24430,77,50.0,157.48,XXXL
24431,70,44.0,172.72,XXXL
24432,56,32.0,170.18,S
24433,88,47.0,165.1,XXXL
24434,54,28.0,157.48,XXS
24435,61,29.0,165.1,M
24436,79,46.0,167.64,XXXL
24437,63,26.0,170.18,XL
24438,63,26.0,170.18,M
24439,68,29.0,170.18,XL
24440,64,28.0,175.26,L
24441,55,26.0,170.18,M
24442,56,32.0,170.18,S
24443,53,32.0,170.18,S
24444,58,38.0,157.48,L
24445,74,35.0,172.72,XXXL
24446,63,36.0,170.18,XXXL
24447,58,34.0,165.1,M
24448,68,37.0,167.64,XL
24449,54,25.0,157.48,XXS
24450,70,30.0,180.34,XL
24451,53,27.0,147.32,S
24452,58,38.0,157.48,M
24453,58,34.0,175.26,S
24454,63,29.0,182.88,L
24455,63,49.0,160.02,M
24456,102,36.0,187.96,XXXL
24457,50,30.0,154.94,S
24458,97,67.0,167.64,XXXL
24459,63,37.0,162.56,XXXL
24460,63,29.0,160.02,L
24461,65,29.0,175.26,L
24462,63,31.0,162.56,XL
24463,65,42.0,170.18,L
24464,45,28.0,149.86,XXS
24465,104,47.0,177.8,XXXL
24466,56,67.0,152.4,XL
24467,52,33.0,162.56,XXS
24468,55,43.0,162.56,M
24469,61,39.0,,M
24470,77,30.0,167.64,XL
24471,58,43.0,157.48,L
24472,61,48.0,172.72,L
24473,56,24.0,165.1,XXS
24474,58,28.0,165.1,M
24475,52,36.0,162.56,M
24476,65,38.0,157.48,XXXL
24477,55,56.0,162.56,XL
24478,68,29.0,165.1,XL
24479,63,41.0,170.18,L
24480,65,35.0,165.1,L
24481,61,29.0,160.02,L
24482,90,54.0,160.02,XXXL
24483,58,33.0,167.64,M
24484,48,53.0,160.02,XXS
24485,116,36.0,170.18,XXXL
24486,65,37.0,172.72,L
24487,63,28.0,170.18,M
24488,72,30.0,175.26,XL
24489,58,35.0,162.56,L
24490,61,27.0,160.02,L
24491,68,44.0,165.1,XL
24492,56,35.0,177.8,M
24493,62,33.0,162.56,M
24494,52,31.0,162.56,M
24495,51,36.0,162.56,M
24496,68,34.0,172.72,XL
24497,83,33.0,182.88,XXXL
24498,77,21.0,165.1,XXXL
24499,58,27.0,175.26,M
24500,74,,175.26,XL
24501,56,32.0,165.1,M
24502,50,32.0,154.94,S
24503,54,31.0,165.1,S
24504,50,38.0,147.32,S
24505,59,30.0,160.02,L
24506,71,51.0,177.8,XXXL
24507,56,40.0,170.18,XL
24508,67,34.0,172.72,XL
24509,58,42.0,170.18,M
24510,52,28.0,157.48,S
24511,54,40.0,160.02,M
24512,70,26.0,175.26,XL
24513,61,40.0,172.72,XXXL
24514,58,30.0,162.56,M
24515,48,43.0,165.1,S
24516,54,28.0,162.56,M
24517,62,32.0,175.26,XL
24518,48,35.0,152.4,M
24519,63,21.0,175.26,L
24520,55,46.0,170.18,M
24521,58,38.0,162.56,L
24522,113,39.0,175.26,XXXL
24523,63,28.0,167.64,XL
24524,65,33.0,160.02,XL
24525,70,48.0,180.34,XL
24526,58,37.0,154.94,XL
24527,80,39.0,165.1,XXXL
24528,58,40.0,167.64,L
24529,86,45.0,162.56,XXXL
24530,58,26.0,170.18,M
24531,56,26.0,160.02,S
24532,50,36.0,160.02,S
24533,65,23.0,162.56,S
24534,108,26.0,170.18,XXXL
24535,58,28.0,167.64,M
24536,55,39.0,165.1,M
24537,65,37.0,162.56,L
24538,72,52.0,167.64,XXXL
24539,52,28.0,162.56,S
24540,58,53.0,167.64,XL
24541,62,26.0,154.94,M
24542,45,42.0,152.4,S
24543,60,30.0,172.72,M
24544,61,32.0,167.64,M
24545,60,28.0,170.18,L
24546,65,44.0,167.64,XXXL
24547,54,22.0,165.1,S
24548,58,31.0,167.64,L
24549,55,45.0,165.1,L
24550,52,25.0,160.02,XXS
24551,52,32.0,160.02,S
24552,61,32.0,177.8,M
24553,52,21.0,157.48,S
24554,67,29.0,172.72,XXXL
24555,54,30.0,160.02,L
24556,49,32.0,162.56,XXS
24557,49,28.0,162.56,S
24558,74,27.0,165.1,XXXL
24559,54,34.0,152.4,XXS
24560,58,33.0,160.02,M
24561,65,31.0,175.26,L
24562,52,26.0,170.18,M
24563,54,30.0,167.64,XXS
24564,58,59.0,162.56,XXXL
24565,68,40.0,162.56,XL
24566,90,37.0,175.26,XXXL
24567,55,33.0,162.56,L
24568,54,34.0,162.56,M
24569,63,51.0,165.1,XXXL
24570,88,36.0,172.72,XXXL
24571,61,30.0,167.64,M
24572,49,44.0,160.02,XXS
24573,58,30.0,175.26,M
24574,52,28.0,160.02,S
24575,55,47.0,160.02,M
24576,90,34.0,167.64,XXXL
24577,49,91.0,160.02,S
24578,70,31.0,170.18,L
24579,72,30.0,162.56,XL
24580,70,37.0,167.64,M
24581,91,31.0,175.26,XXXL
24582,60,48.0,165.1,XL
24583,58,35.0,165.1,M
24584,52,24.0,157.48,XXS
24585,61,29.0,172.72,M
24586,51,68.0,165.1,S
24587,58,50.0,162.56,M
24588,68,44.0,170.18,XXXL
24589,45,26.0,149.86,XXS
24590,61,22.0,165.1,M
24591,54,39.0,160.02,S
24592,99,52.0,165.1,XXXL
24593,79,34.0,177.8,XXXL
24594,63,36.0,172.72,L
24595,86,34.0,165.1,XXXL
24596,55,56.0,162.56,XL
24597,64,37.0,162.56,L
24598,49,33.0,160.02,S
24599,58,23.0,162.56,S
24600,49,37.0,160.02,M
24601,58,28.0,175.26,M
24602,68,33.0,162.56,XXXL
24603,56,31.0,162.56,XXS
24604,61,28.0,165.1,M
24605,65,37.0,180.34,L
24606,61,34.0,160.02,M
24607,55,26.0,170.18,M
24608,52,32.0,157.48,S
24609,49,24.0,160.02,S
24610,55,32.0,167.64,S
24611,63,28.0,180.34,M
24612,72,28.0,165.1,XL
24613,62,40.0,165.1,L
24614,61,37.0,157.48,XXXL
24615,43,30.0,152.4,XXS
24616,61,28.0,162.56,XL
24617,58,32.0,167.64,M
24618,79,46.0,167.64,XXXL
24619,65,28.0,165.1,XL
24620,49,26.0,170.18,S
24621,65,33.0,167.64,L
24622,79,32.0,167.64,XXXL
24623,58,39.0,160.02,M
24624,56,31.0,157.48,L
24625,72,24.0,162.56,XXXL
24626,49,31.0,165.1,XXS
24627,56,20.0,165.1,XXS
24628,52,38.0,165.1,M
24629,63,26.0,167.64,L
24630,61,33.0,170.18,M
24631,53,36.0,157.48,S
24632,81,34.0,167.64,XXXL
24633,61,40.0,167.64,XL
24634,52,26.0,160.02,S
24635,83,38.0,167.64,XXXL
24636,53,31.0,160.02,S
24637,56,34.0,175.26,S
24638,63,28.0,172.72,M
24639,58,27.0,152.4,L
24640,70,23.0,175.26,L
24641,64,30.0,165.1,XL
24642,58,26.0,170.18,M
24643,57,34.0,165.1,M
24644,59,39.0,170.18,L
24645,61,48.0,165.1,XL
24646,58,47.0,165.1,XL
24647,61,19.0,165.1,XL
24648,70,69.0,170.18,XXXL
24649,65,47.0,162.56,XXXL
24650,68,36.0,162.56,XXXL
24651,62,28.0,165.1,M
24652,62,33.0,172.72,S
24653,56,29.0,167.64,M
24654,56,37.0,160.02,L
24655,54,31.0,152.4,S
24656,95,33.0,175.26,XXXL
24657,58,28.0,149.86,M
24658,57,33.0,172.72,S
24659,58,38.0,172.72,S
24660,59,40.0,160.02,M
24661,108,32.0,167.64,XXXL
24662,74,26.0,160.02,XXXL
24663,81,33.0,167.64,XXXL
24664,56,39.0,167.64,M
24665,63,32.0,162.56,L
24666,77,28.0,160.02,XXXL
24667,81,48.0,170.18,XXXL
24668,59,34.0,160.02,L
24669,58,26.0,170.18,M
24670,61,28.0,162.56,L
24671,52,31.0,157.48,S
24672,56,24.0,162.56,M
24673,61,29.0,172.72,M
24674,72,34.0,167.64,XXXL
24675,55,31.0,157.48,S
24676,58,32.0,160.02,XXXL
24677,58,33.0,165.1,M
24678,65,40.0,170.18,XL
24679,54,36.0,175.26,XXS
24680,47,33.0,157.48,S
24681,52,28.0,167.64,S
24682,65,35.0,157.48,M
24683,81,37.0,172.72,XXXL
24684,56,32.0,165.1,XXS
24685,60,23.0,172.72,M
24686,68,28.0,175.26,L
24687,95,49.0,162.56,XXXL
24688,53,36.0,162.56,M
24689,63,32.0,170.18,XL
24690,55,27.0,170.18,M
24691,58,25.0,167.64,L
24692,58,37.0,165.1,M
24693,65,42.0,170.18,L
24694,54,31.0,162.56,M
24695,59,41.0,172.72,S
24696,63,34.0,175.26,L
24697,57,44.0,165.1,L
24698,61,31.0,162.56,XL
24699,63,30.0,162.56,L
24700,58,42.0,167.64,S
24701,51,25.0,162.56,XXS
24702,70,31.0,175.26,XXXL
24703,72,26.0,172.72,XXXL
24704,65,32.0,170.18,M
24705,58,28.0,167.64,M
24706,61,38.0,172.72,M
24707,61,25.0,165.1,M
24708,56,35.0,165.1,M
24709,64,35.0,172.72,M
24710,54,43.0,162.56,S
24711,54,44.0,162.56,M
24712,76,32.0,165.1,XXXL
24713,69,36.0,160.02,XXXL
24714,61,31.0,162.56,L
24715,65,33.0,172.72,L
24716,55,31.0,157.48,M
24717,68,33.0,162.56,XXXL
24718,56,29.0,157.48,S
24719,77,33.0,165.1,XL
24720,70,25.0,180.34,XXXL
24721,49,34.0,165.1,XXS
24722,52,31.0,154.94,M
24723,56,24.0,170.18,S
24724,61,38.0,160.02,XXXL
24725,48,25.0,157.48,XXS
24726,59,35.0,167.64,M
24727,58,31.0,162.56,L
24728,55,33.0,162.56,S
24729,61,36.0,167.64,L
24730,70,37.0,172.72,L
24731,61,36.0,162.56,L
24732,54,28.0,167.64,S
24733,74,37.0,170.18,XXXL
24734,52,33.0,152.4,S
24735,94,37.0,170.18,XXXL
24736,79,32.0,177.8,XXXL
24737,58,28.0,165.1,S
24738,47,28.0,152.4,S
24739,68,22.0,172.72,L
24740,65,27.0,172.72,XL
24741,51,25.0,162.56,XXS
24742,108,33.0,170.18,XXXL
24743,54,34.0,154.94,M
24744,54,30.0,167.64,XXS
24745,52,23.0,160.02,M
24746,61,53.0,177.8,M
24747,53,34.0,152.4,S
24748,56,56.0,172.72,M
24749,48,34.0,162.56,XXS
24750,54,28.0,172.72,S
24751,56,30.0,162.56,S
24752,57,28.0,172.72,S
24753,57,34.0,160.02,S
24754,54,33.0,167.64,S
24755,58,50.0,160.02,M
24756,58,18.0,165.1,M
24757,83,38.0,165.1,XXXL
24758,52,31.0,157.48,XL
24759,65,25.0,165.1,M
24760,71,34.0,172.72,L
24761,50,52.0,157.48,M
24762,61,44.0,160.02,XL
24763,58,27.0,175.26,XL
24764,65,29.0,154.94,XL
24765,53,51.0,160.02,S
24766,56,28.0,162.56,L
24767,61,30.0,160.02,XL
24768,57,31.0,170.18,S
24769,56,28.0,165.1,S
24770,53,27.0,162.56,S
24771,65,31.0,167.64,XL
24772,45,33.0,154.94,XXS
24773,62,37.0,172.72,L
24774,63,28.0,172.72,M
24775,58,34.0,162.56,L
24776,61,29.0,170.18,L
24777,55,26.0,170.18,XXS
24778,58,29.0,162.56,M
24779,68,24.0,157.48,XXXL
24780,80,30.0,175.26,XL
24781,61,34.0,160.02,XL
24782,56,29.0,170.18,M
24783,57,37.0,167.64,M
24784,53,29.0,167.64,M
24785,56,52.0,167.64,S
24786,81,35.0,162.56,XXXL
24787,53,29.0,167.64,XXS
24788,61,28.0,170.18,L
24789,72,42.0,157.48,XXXL
24790,72,28.0,175.26,XL
24791,58,47.0,167.64,M
24792,57,34.0,170.18,M
24793,63,31.0,167.64,L
24794,47,28.0,165.1,XXS
24795,44,48.0,154.94,XXS
24796,54,33.0,167.64,M
24797,52,26.0,162.56,XXS
24798,72,30.0,180.34,XL
24799,56,26.0,165.1,S
24800,79,29.0,167.64,XXXL
24801,72,46.0,175.26,XL
24802,58,30.0,172.72,M
24803,53,39.0,162.56,S
24804,69,49.0,177.8,XXXL
24805,61,24.0,167.64,M
24806,72,30.0,160.02,XXXL
24807,68,41.0,154.94,M
24808,61,41.0,167.64,L
24809,68,38.0,170.18,XXXL
24810,44,26.0,160.02,XXS
24811,63,36.0,177.8,L
24812,72,36.0,157.48,XXXL
24813,63,43.0,165.1,L
24814,56,31.0,167.64,S
24815,54,31.0,167.64,M
24816,48,30.0,160.02,S
24817,61,28.0,162.56,L
24818,56,34.0,160.02,S
24819,63,30.0,172.72,L
24820,68,50.0,162.56,XXXL
24821,63,38.0,167.64,XL
24822,76,41.0,160.02,XL
24823,61,22.0,167.64,L
24824,65,28.0,165.1,XL
24825,45,21.0,170.18,S
24826,55,32.0,167.64,S
24827,58,31.0,162.56,M
24828,49,24.0,167.64,M
24829,52,32.0,167.64,XXS
24830,52,38.0,172.72,XXS
24831,65,24.0,162.56,XL
24832,58,29.0,165.1,M
24833,86,31.0,167.64,XXXL
24834,68,37.0,165.1,XXXL
24835,70,39.0,170.18,XL
24836,56,33.0,162.56,S
24837,70,33.0,177.8,XXXL
24838,49,35.0,157.48,S
